Time,Input,Output
0.000468945,(-0.15824482825758798-0.40308443750527706j),(2.49633+1.10379j)
0.00046895,(0.8052576785162011-0.040274218321227614j),(-1.50551+2.87754j)
0.000468955,(1.2439387849240158+0.28534229342164696j),(-2.42408+2.30236j)
0.00046896000000000004,(0.6719985248628945+0.3506017418610607j),(-2.82199+1.31961j)
0.000468965,(-0.21791464181176937+0.2748457542928036j),(0.0964934-2.3287j)
0.00046897000000000003,(-0.44815088265765496+0.2819197504916407j),(0.466155-2.88572j)
0.000468975,(0.04335472920128046+0.34398556633987387j),(-1.61621-1.86061j)
0.00046898,(0.40148650999444935+0.2225919689874126j),(-2.74782+0.740307j)
0.000468985,(0.01825462165189153-0.14158748961168635j),(0.37974+1.0129j)
0.00046899,(-0.6458716322101998-0.45282909880548844j),(3.06063-1.27743j)
0.000468995,(-0.6354884370355318-0.4069648011129333j),(2.95599-1.39871j)
0.000469,(0.2564773664249465-0.12778241823615494j),(-1.0714+1.85887j)
0.000469005,(1.1470741527134227-0.06777035038897299j),(-1.68522+2.93842j)
0.00046901,(1.0551166469894875-0.42362191751578737j),(-0.769956+3.24283j)
0.00046901500000000004,(0.019623727721112916-0.8173499227253979j),(2.48197+2.00896j)
0.00046902,(-0.9750246975663978-0.7243656541224615j),(3.1685-0.99704j)
0.00046902500000000003,(-1.106116981507525-0.16223786909027738j),(2.30496-2.35117j)
0.00046903,(-0.5111301174307147+0.26298019799195826j),(0.940475-2.74263j)
0.000469035,(0.05533429618544385+0.08670945840256097j),(-0.579246-0.368182j)
0.00046904,(0.1225341486717333-0.40125982208609845j),(1.08393+2.42564j)
0.000469045,(-0.14421151327237353-0.4845454041003687j),(2.6267+1.29566j)
0.00046905,(-0.3808379084602375+0.05864305067517962j),(1.80908-1.91546j)
0.000469055,(-0.5049695401567035+0.6014896956438223j),(-0.981811-3.1828j)
0.00046906,(-0.6306968769335233+0.4000041488682717j),(-0.0449909-3.24572j)
0.000469065,(-0.7037148301577758-0.44016346753399177j),(2.86802-1.50301j)
0.00046907000000000003,(-0.4972110353718651-0.9819853498110592j),(3.2883+0.29513j)
0.000469075,(0.006275032443423416-0.5211688358819075j),(1.97776+1.99663j)
0.00046908000000000003,(0.4560227313966692+0.5454711131154246j),(-3.07286+0.358697j)
0.000469085,(0.5113568053390654+1.1077126865878784j),(-3.29414-0.48055j)
0.00046909,(0.28431553054264513+0.5616726312711028j),(-2.87757-0.776266j)
0.000469095,(0.20958586136729476-0.5439887519892462j),(1.32757+2.599j)
0.0004691,(0.4616143664693284-1.1515234585224299j),(1.87838+2.77043j)
0.000469105,(0.6904802566849274-0.8260218464350628j),(0.886899+3.14184j)
0.00046911,(0.47222424955234704-0.08476994332787506j),(-1.6471+2.12497j)
0.000469115,(-0.08054843664245528+0.3355425529690342j),(-0.886969-2.15712j)
0.00046912,(-0.37171038650339694+0.2923029456663085j),(0.2815-2.80784j)
0.00046912500000000003,(-0.04324071851796277+0.19931756584813454j),(-0.431775-1.56778j)
0.00046913,(0.5140948396830703+0.3467236006838786j),(-2.94137+1.06612j)
0.00046913500000000003,(0.5417063158924176+0.5251625434437389j),(-3.18088+0.834264j)
0.00046914,(-0.20969987205061255+0.38665623144124783j),(-0.827728-2.60056j)
0.000469145,(-1.1289346751843905-0.014033248312300083j),(1.80847-2.82305j)
0.00046915,(-1.3450238126047918-0.2389068310972664j),(2.37677-2.31736j)
0.000469155,(-0.616322196627498-0.004221373339591427j),(2.13501-1.97224j)
0.00046916,(0.45978752861967587+0.47621795711417897j),(-2.98448+0.21045j)
0.000469165,(1.0828414671530107+0.7584799618988205j),(-3.1378+1.13614j)
0.00046917000000000004,(0.9875747624532443+0.6732541980807216j),(-3.08941+1.1085j)
0.000469175,(0.53725701008341+0.4411924528434676j),(-2.97926+0.519263j)
0.00046918000000000003,(0.2099281156602955+0.32276357774336234j),(-2.3348-0.858057j)
0.000469185,(0.12584268091842168+0.30850224139151255j),(-1.96215-1.33431j)
0.00046919,(0.08066266956882039+0.22533000333141742j),(-1.43344-1.26038j)
0.000469195,(-0.0840854347418738+0.04871700944901978j),(0.379364-0.724464j)
0.0004692,(-0.2600132533091281-0.029891912118749534j),(1.93427-0.85528j)
0.000469205,(-0.22327647757341382+0.143869258979373j),(1.01703-1.88718j)
0.00046921,(0.06343483302023538+0.473706610678525j),(-2.35088-1.73047j)
0.000469215,(0.3582469026917237+0.7106754824024373j),(-3.34818-0.308992j)
0.00046922,(0.362353954207731+0.7151247882114451j),(-3.28947-0.269314j)
0.00046922500000000003,(0.031032907924116556+0.5494648206772562j),(-2.40847-1.70895j)
0.00046923,(-0.3436433120468732+0.34558349385070136j),(-0.2067-2.84251j)
0.00046923500000000003,(-0.39064993900307954+0.1747879339771243j),(0.992158-2.57973j)
0.00046924,(-0.030690653631115915+0.0703943740496601j),(0.000731059-0.642358j)
0.000469245,(0.41380988697294513+0.0834007039128252j),(-2.34532+1.4539j)
0.00046925,(0.5253914537825645+0.2200821782530907j),(-2.65967+1.5907j)
0.000469255,(0.23445752528825825+0.3498038893208841j),(-2.71914-0.513441j)
0.00046926,(-0.07986392805645405+0.2876247295184755j),(-0.766158-2.20981j)
0.000469265,(0.009127299713793394+0.014375524829605524j),(-0.0915122-0.122682j)
0.00046927,(0.4865989298583726-0.24826326339293206j),(-0.585989+2.97879j)
0.000469275,(0.8837517004284631-0.26423587120978476j),(-0.842561+3.29006j)
0.00046928000000000003,(0.79498782729571-0.061495317945549584j),(-1.50936+2.88997j)
0.000469285,(0.3374827347728624+0.09355498874866786j),(-2.27691+0.887762j)
0.00046929000000000003,(0.00045636498568967025+0.02076463462926088j),(-0.147347-0.168623j)
0.000469295,(0.05567655047844441-0.159727856112908j),(0.259807+1.30995j)
0.0004693,(0.25373933208094174-0.2026263203378703j),(-0.685455+2.33002j)
0.000469305,(0.19247225774507493-0.078152656591451j),(-1.08622+1.36203j)
0.00046931,(-0.11785637700999516-0.02304638177264265j),(0.870658-0.318605j)
0.000469315,(-0.23799563460291392-0.22190768264445873j),(2.42746+0.329011j)
0.00046932,(0.12162139647604935-0.5378259522847619j),(1.9878+2.32683j)
0.000469325,(0.6767900849649032-0.6646956183252325j),(0.809746+3.28407j)
0.00046933,(0.884436209014465-0.5187730558309034j),(-0.111649+3.32534j)
0.00046933500000000003,(0.6192869188798534-0.3528841779578894j),(-0.319703+3.12155j)
0.00046934,(0.32116787266300895-0.41575006877677356j),(0.499771+2.86602j)
0.000469345,(0.39350131730126015-0.5858593421199702j),(1.26012+2.94794j)
0.00046935,(0.6373152748851839-0.4697151255471672j),(0.321373+3.24226j)
0.000469355,(0.5179752032907267+0.10998408378488651j),(-2.24571+1.82229j)
0.00046936,(-0.04278423129859706+0.8301288979510706j),(-2.72121-1.77698j)
0.000469365,(-0.4172324299029512+1.1567728393020884j),(-2.0037-2.65639j)
0.00046937,(-0.009583675811635455+0.8940193292184815j),(-2.62-1.90781j)
0.000469375,(0.8915102052133015+0.366461005723738j),(-2.75736+1.76264j)
0.00046938000000000004,(1.2924277730064+0.04289846422496215j),(-2.02165+2.63592j)
0.000469385,(0.6214560110225065+0.05852881774881439j),(-2.22877+1.90129j)
0.00046939000000000003,(-0.5256181416909154+0.17216391031643727j),(1.15682-2.57819j)
0.000469395,(-0.9890571235794223+0.1361109764375819j),(1.36818-3.0132j)
0.0004694,(-0.34421447667869876-0.010724582719783441j),(1.99354-1.23849j)
0.000469405,(0.6349194948341798-0.06366307662991828j),(-1.51717+2.63059j)
0.00046941,(0.8936770749254814+0.023616879675326136j),(-1.79199+2.79352j)
0.000469415,(0.28066407727381404+0.05544830686876161j),(-2.03418+0.726344j)
0.00046942,(-0.3989773859892695-0.14078874809931996j),(2.46128-1.03785j)
0.000469425,(-0.43320503771980423-0.4570494942756709j),(3.1024-0.504726j)
0.00046943,(-0.005134103310970683-0.5997784241788192j),(2.56104+1.70141j)
0.00046943500000000003,(0.19612304428476401-0.43525856347780795j),(1.20687+2.60421j)
0.00046944,(-0.05271027252475674-0.16577486718969606j),(1.01344+1.01787j)
0.00046944500000000003,(-0.255108349252944-0.10633307500215014j),(2.18605-0.281221j)
0.00046945,(0.05476379828276041-0.3161474022221754j),(1.08501+2.18143j)
0.000469455,(0.6014896956438218-0.5207132376347312j),(0.570378+3.30295j)
0.00046946,(0.6662935458360599-0.4290979862037968j),(0.0776918+3.29285j)
0.000469465,(0.013234595697152785-0.08978996928261374j),(0.189554+0.705181j)
0.00046947,(-0.7736547171754962+0.1346277263392144j),(1.24283-3.00951j)
0.000469475,(-0.9818697834264098-0.031603405826800136j),(1.83295-2.78287j)
0.00046948,(-0.6039988196490021-0.43617198240263444j),(2.94144-1.14495j)
0.000469485,(-0.2665183073066135-0.6186024102938522j),(3.06442+0.531428j)
0.00046949000000000003,(-0.39943298423644596-0.2908183621096566j),(2.8284-0.553619j)
0.000469495,(-0.7533461475038116+0.33246226433202913j),(0.518525-3.26773j)
0.00046950000000000003,(-0.844047980009919+0.7324664132003003j),(-0.443979-3.32974j)
0.000469505,(-0.6530589723632123+0.6284144408366946j),(-0.572541-3.20946j)
0.00046951,(-0.6045699842808279+0.2787261179004599j),(0.593928-3.00653j)
0.000469515,(-0.865041058267606+0.1942975398933958j),(1.05033-3.10292j)
0.00046952,(-0.9805007662544074+0.5496915085856071j),(0.2525-3.31558j)
0.000469525,(-0.4296691508356226+0.942850571593867j),(-1.65712-2.84335j)
0.00046953,(0.587570613584973+0.7939610644167078j),(-3.27076+0.0486585j)
0.000469535,(1.2149582915426655-0.01654323906536481j),(-1.92556+2.69509j)
0.00046954,(0.8878587519444703-0.9584809251177185j),(0.541229+3.261j)
0.00046954500000000003,(0.019509628140576222-1.3298490573281145j),(2.55128+2.08737j)
0.00046955,(-0.4638945801356831-0.910107503419984j),(3.18469+0.594823j)
0.000469555,(-0.2094718506839771-0.11945363779168042j),(1.61605+0.061141j)
0.00046956,(0.17900944066254404+0.43810994177598794j),(-2.46988-1.14536j)
0.000469565,(-0.06811260468197351+0.5292695949597466j),(-1.98611-2.15817j)
0.00046957,(-0.8960728549764855+0.3871118296884243j),(0.426928-3.28163j)
0.000469575,(-1.452269417559578+0.342160950920695j),(1.26987-3.07504j)
0.00046958,(-1.0935669166206787+0.46001643895850125j),(0.829466-3.16666j)
0.000469585,(-0.14900329561742937+0.556309906537268j),(-1.24011-2.57277j)
0.00046959000000000004,(0.46001643895850086+0.4754178821435281j),(-3.04592+0.233262j)
0.000469595,(0.252941479540765+0.2703964484837959j),(-2.47845-0.425461j)
0.00046960000000000003,(-0.3437566560010487+0.1138631139342582j),(1.3354-2.10824j)
0.000469605,(-0.5741071297733+0.10815857939351824j),(1.35328-2.77311j)
0.00046961,(-0.20844486556192793+0.21095487853929726j),(0.543146-2.24435j)
0.000469615,(0.3138649661253465+0.29652334113649115j),(-2.78376-0.0387023j)
0.00046962,(0.4982377982508669+0.23856457680426546j),(-2.76084+1.35363j)
0.000469625,(0.34364331204687315-0.02954965782574894j),(-1.91754+1.67687j)
0.00046963,(0.20593485258455857-0.44826422661183074j),(1.12684+2.727j)
0.000469635,(0.2725633181959749-0.8054843664245523j),(2.16998+2.59478j)
0.00046964,(0.3568778855197213-0.8653833125606069j),(1.95654+2.70187j)
0.00046964500000000003,(0.21939766966708948-0.6204292481435052j),(1.75663+2.55807j)
0.00046965,(-0.06765611746260777-0.39407248193308564j),(1.99983+1.73258j)
0.00046965500000000003,(-0.19475402711276146-0.5745649504509499j),(2.96193+0.93848j)
0.00046966,(-0.010268228846246218-1.1690939938501108j),(2.86255+1.78706j)
0.000469665,(0.27941062648646126-1.6781705855228222j),(2.24268+2.4395j)
0.00046967,(0.335884807262035-1.5273408965418354j),(2.00262+2.59517j)
0.000469675,(0.044837979299648036-0.6612730753952267j),(1.6062+2.33592j)
0.00046968,(-0.40513796326328033+0.3484348721488817j),(0.420908-2.68891j)
0.000469685,(-0.7517482199929836+0.8415388560047399j),(-0.787001-3.21038j)
0.00046969,(-0.8789601403264552+0.6864887715535696j),(-0.215948-3.26533j)
0.000469695,(-0.8092491636475588+0.3118114403673428j),(0.715674-3.11207j)
0.00046970000000000003,(-0.5726247686471218+0.1593856018199076j),(1.20685-2.70668j)
0.000469705,(-0.1746739232938066+0.2192836589837717j),(0.365796-2.09643j)
0.00046971000000000003,(0.3120403507061679+0.16360710850532723j),(-2.43375+0.308571j)
0.000469715,(0.7059972662546046-0.14774828912874483j),(-1.21638+3.02866j)
0.00046972,(0.8229415577980573-0.44826422661183063j),(-0.199453+3.35836j)
0.000469725,(0.6280721865436937-0.4047957089702798j),(-0.03028+3.21413j)
0.00046973,(0.26024216364795316-0.07039437404966005j),(-1.46539+1.50718j)
0.000469735,(-0.0880784755745634+0.13131919409252613j),(0.0153238-1.23345j)
0.00046974,(-0.3002881383594978-0.10621906431883246j),(2.29169-0.631163j)
0.00046974500000000004,(-0.3630384627937322-0.5943023554908093j),(3.25115+0.0541193j)
0.00046975,(-0.3160340582679999-0.8289887911178934j),(3.29318+0.578647j)
0.00046975500000000003,(-0.20912959639097656-0.5192308765085535j),(2.83498+0.904787j)
0.00046976,(-0.09663549962872066+0.13234595697152796j),(0.1633-1.18325j)
0.000469765,(-0.02669739055537905+0.676676741010728j),(-2.57166-1.88932j)
0.00046977,(-0.010496405783014745+0.8777044671086289j),(-2.8393-1.76311j)
0.000469775,(-0.007986392805645493+0.8745108345174473j),(-2.78515-1.76124j)
0.00046978,(0.031831427193435506+0.928362547333666j),(-2.84816-1.65656j)
0.000469785,(0.10462180353714708+1.0910555701850249j),(-2.92451-1.54406j)
0.00046979,(0.13303046555752915+1.1587130211059165j),(-2.90384-1.54644j)
0.000469795,(0.029549657825748834+0.918208262497823j),(-2.71285-1.73907j)
0.00046980000000000004,(-0.20741810268292607+0.392018956175082j),(-0.626137-2.57289j)
0.000469805,(-0.4506600066628353-0.16440562777464632j),(2.48112-1.25165j)
0.00046981000000000003,(-0.5162639318257235-0.4820362800951889j),(3.09768-0.804586j)
0.000469815,(-0.31386496612534676-0.4878546030761994j),(3.02519+0.180714j)
0.00046982,(0.04426748139696459-0.324590415593015j),(1.18728+2.10627j)
0.000469825,(0.3021149762091506-0.18300248149523365j),(-0.865903+2.39947j)
0.00046983,(0.2791817161476361-0.12401739877010091j),(-1.28901+1.98911j)
0.000469835,(0.06343483302023545-0.05830079638217898j),(-0.272178+0.679843j)
0.00046984,(-0.04187147910291291+0.0969777539217213j),(-0.124002-0.846411j)
0.000469845,(0.1778684448571772+0.2622956894059568j),(-2.22334-0.910812j)
0.00046985,(0.5827790534829643+0.24027584826926854j),(-2.71571+1.70502j)
0.00046985500000000003,(0.7726257318660212-0.05156927671938983j),(-1.58371+2.93667j)
0.00046986,(0.5058807366510559-0.41654792131695006j),(0.243705+3.16867j)
0.00046986500000000003,(0.011180958817625503-0.5203709833417309j),(2.1712+2.01119j)
0.00046987,(-0.19521029208907978-0.23365967274808153j),(2.20924+0.75112j)
0.000469875,(0.14318475039337186+0.2033108289238716j),(-1.79862-0.771412j)
0.00046988,(0.6992655243487673+0.4238486054241381j),(-3.0098+1.50076j)
0.000469885,(0.8669812400714337+0.3411341880416934j),(-2.69803+1.99511j)
0.00046989,(0.4142654852201214+0.2375378139252637j),(-2.70326+0.721065j)
0.000469895,(-0.2365110510462621+0.4037689460912783j),(-0.792075-2.66177j)
0.0004699,(-0.4514600816334858+0.737144629348133j),(-1.51259-2.96993j)
0.000469905,(-0.09093074284493334+0.8043442595913751j),(-2.54002-2.07282j)
0.00046991000000000003,(0.31991219944518207+0.3286974671090222j),(-2.78282-0.162998j)
0.000469915,(0.18026444715122883-0.45590938744249354j),(1.15611+2.59872j)
0.00046992000000000003,(-0.48249187834236473-1.012788236181113j),(3.35909+0.506492j)
0.000469925,(-0.9995536627082656-1.0395996374198102j),(3.3301-0.402361j)
0.00046993,(-0.7817532538228612-0.7169494036306232j),(3.19943-0.585596j)
0.000469935,(0.016885515582670145-0.4123253034162933j),(1.38759+2.03603j)
0.00046994,(0.6403955635221895-0.236968871723912j),(-0.777282+2.97992j)
0.000469945,(0.5236801823175614+0.006845485897497416j),(-1.90242+2.17825j)
0.00046995,(-0.13656746365694777+0.4765602114071796j),(-1.56784-2.35987j)
0.00046995500000000004,(-0.6491808311860301+1.0212312495519533j),(-1.40451-3.07556j)
0.00046996,(-0.5994361698858188+1.328251129817288j),(-1.59052-2.9258j)
0.00046996500000000003,(-0.25259922524776435+1.2621938288376975j),(-2.13916-2.49639j)
0.00046997,(-0.17273440821912064+0.9434217362256926j),(-2.18234-2.3541j)
0.000469975,(-0.5426175123867703+0.5121568803097164j),(-0.443236-3.06467j)
0.00046998,(-0.9690930306312118-0.04118697051691176j),(1.80766-2.69217j)
0.000469985,(-0.9598499422897218-0.7107888263566128j),(3.06216-1.12873j)
0.00046999,(-0.4815806818480128-1.2278506107225124j),(3.15514+0.777938j)
0.000469995,(0.03776420534385818-1.1737722099979429j),(2.57014+1.9671j)
0.00047,(0.21312263722366598-0.4434726665098221j),(0.665512+2.58793j)
0.000470005,(0.08648121479287804+0.4782714828721823j),(-2.21539-1.56663j)
0.00047001000000000003,(-0.03536842529285397+0.8498663029909299j),(-2.70714-1.84546j)
0.000470015,(-0.01996598201411354+0.35254192366488896j),(-1.31623-2.05855j)
0.00047002000000000003,(-0.041985712029278005-0.5944156994449851j),(2.52956+1.61787j)
0.000470025,(-0.2491766823177584-1.2281928650155136j),(3.13552+1.28927j)
0.00047003,(-0.4319493645019773-1.1433093554904155j),(3.2019+0.872624j)
0.000470035,(-0.18094895573723002-0.5862015964129704j),(2.59963+1.33929j)
0.00047004,(0.590308647928978-0.11340684895793997j),(-1.36528+2.58519j)
0.000470045,(1.3964775229395323-0.034797927390170576j),(-1.84314+2.7755j)
0.00047005,(1.5769699914573965-0.20114307023950279j),(-1.72504+2.81138j)
0.000470055,(0.9567696536527159-0.25841754822877466j),(-1.33756+2.88948j)
0.00047006,(0.04358297281096334-0.03080466431443363j),(-0.225776+0.333206j)
0.00047006500000000003,(-0.47347992277017376+0.3292686317408478j),(0.319668-2.88637j)
0.00047007,(-0.3803800877825876+0.49082154775902925j),(-0.815707-2.96669j)
0.00047007500000000003,(-0.04643524008133331+0.22019641117945576j),(-0.506852-1.73583j)
0.00047008,(0.07495813502808046-0.41768802815012734j),(1.50004+2.26283j)
0.000470085,(-0.05522028550212624-1.0567145745003148j),(2.96048+1.70237j)
0.00047009,(-0.1128363510552565-1.2486170010718483j),(2.90416+1.66306j)
0.000470095,(0.12458789667278435-0.7920231050433537j),(2.21105+2.24619j)
0.0004701,(0.49675321469421524+0.07815265659145106j),(-2.18967+1.68206j)
0.000470105,(0.6757633220859014+0.8455303411360973j),(-3.28143+0.370973j)
0.00047011,(0.5596191055130987+1.1233430401117306j),(-3.26315-0.464526j)
0.000470115,(0.3474081092698799+0.946502024862698j),(-3.13206-0.832207j)
0.00047012000000000003,(0.25168580632293797+0.6548835877823902j),(-2.95336-0.874866j)
0.000470125,(0.26720281589261474+0.4961842724928633j),(-2.88004-0.62333j)
0.00047013,(0.2899071656153044+0.3859717228552468j),(-2.82618-0.33468j)
0.000470135,(0.3690856961135676+0.07838067795808654j),(-2.34904+1.13222j)
0.00047014,(0.6733675420348975-0.464921343014685j),(0.106881+3.33318j)
0.000470145,(1.1605376365250952-0.942281629392515j),(0.197629+3.37062j)
0.00047015,(1.4173572572430424-0.9703464814185646j),(-0.299224+3.28786j)
0.000470155,(1.000353737678916-0.45636498568966966j),(-0.85628+3.07707j)
